"plan_name","fy","fye","month","plan_full_name","state","aal","mva","arr","return","acwi_exUS","IWV","VBTIX","opt_benchmark_return","custom_benchmark_return","cum_return","cum_opt_benchmark_return","cum_custom_benchmark_return","cum_opt_benchmark_excess","cum_custom_benchmark_excess","target"
"Pennsylvania School Employees",2017,2017-06-30,6,"Public School Employees' Retirement System of Pennsylvania","Pennsylvania",101848816,53155336,0.0725,0.1014,0.204527040995927,0.182564399739801,-0.00437327506068974,0.137848272019554,0.130875625550879,2.0578514163568,2.13200936665562,2.22257382693956,-0.0741579502988183,-0.164722410582758,"Others"
"Pennsylvania School Employees",2018,2018-06-30,6,"Public School Employees' Retirement System of Pennsylvania","Pennsylvania",102990912,56363712,0.0725,0.0927,0.0727781308419886,0.145943557279448,-0.00502584111384952,0.0772711712194247,0.0860196524739669,2.24861424265308,2.29675222746788,2.41375885513063,-0.0481379848148062,-0.165144612477557,"Others"
"Pennsylvania School Employees",2019,2019-06-30,6,"Public School Employees' Retirement System of Pennsylvania","Pennsylvania",105199504,58733884,0.0725,0.0668,0.0128858178170213,0.0867491002277325,0.0787036753246562,0.0580291906645293,0.0695628162746674,2.3988216740623,2.4300309003848,2.58166671890144,-0.0312092263224977,-0.182845044839136,"Others"
"Pennsylvania School Employees",2020,2020-06-30,6,"Public School Employees' Retirement System of Pennsylvania","Pennsylvania",107833400,58556784,0.0725,0.0111,-0.0480187156871953,0.0632978829098196,0.0899030337506115,0.0309093961448675,0.0490161084426542,2.42544859464439,2.50514168812906,2.7082099747579,-0.0796930934846682,-0.282761380113508,"Others"
"Pennsylvania State ERS",2005,NA,NA,"Pennsylvania State Employees' Retirement System","Pennsylvania",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,"Others"
"Pennsylvania State ERS",2006,2006-12-31,12,"Pennsylvania State Employees' Retirement System","Pennsylvania",30364996,32052830,0.085,0.164,0.266524048391856,0.156590200315653,0.0443491208471645,0.133967543857494,0.144904646090347,1.164,1.13396754385749,1.14490464609035,0.030032456142506,0.019095353909653,"Others"
"Pennsylvania State ERS",2007,2007-12-31,12,"Pennsylvania State Employees' Retirement System","Pennsylvania",31753972,35516200,0.085,0.172,0.166521055390529,0.0456021003407612,0.0707466883741581,0.0823344948618148,0.0773292677607338,1.364208,1.22733218877069,1.23343928402838,0.136875811229306,0.130768715971624,"Others"
"Pennsylvania State ERS",2008,2008-12-31,12,"Pennsylvania State Employees' Retirement System","Pennsylvania",34437396,22795812,0.08,-0.287,-0.455252646295187,-0.371507628051713,0.0521601423580256,-0.214058420565359,-0.261156300577486,0.972680304,0.964611398933414,0.911318843624582,0.00806890506658631,0.0613614603754182,"Others"
"Pennsylvania State ERS",2009,2009-12-31,12,"Pennsylvania State Employees' Retirement System","Pennsylvania",35797016,24661948,0.08,0.091,0.414483694157761,0.28221481216012,0.0611611806828858,0.219333538285886,0.242352499116478,1.061194211664,1.17618303013238,1.13217924286894,-0.114988818468378,-0.0709850312049378,"Others"
"Pennsylvania State ERS",2010,2010-12-31,12,"Pennsylvania State Employees' Retirement System","Pennsylvania",39179592,25886102,0.08,0.119,0.111525825703233,0.168503239205383,0.0629067405892847,0.112323301294354,0.125428806920124,1.18747632285202,1.30829579100324,1.27418713452172,-0.120819468151228,-0.0867108116697013,"Others"
"Pennsylvania State ERS",2011,2011-12-31,12,"Pennsylvania State Employees' Retirement System","Pennsylvania",42281864,24377180,0.075,0.027,-0.137074865624308,0.00781262898334711,0.0774212101427865,0.00515393376032345,-0.000282295590352099,1.21953818356902,1.31503866084898,1.27382743711236,-0.0955004772799641,-0.0542892535433384,"Others"
"Pennsylvania State ERS",2012,2012-12-31,12,"Pennsylvania State Employees' Retirement System","Pennsylvania",43055564,25389336,0.075,0.12,0.168300443855939,0.164343871006346,0.0419962115151482,0.114474771539918,0.128430887728905,1.3658827655973,1.46557741111583,1.43742622567414,-0.099694645518529,-0.0715434600768321,"Others"
"Pennsylvania State ERS",2013,2013-12-31,12,"Pennsylvania State Employees' Retirement System","Pennsylvania",43874580,27394156,0.075,0.136,0.152880017116456,0.330125260108057,-0.0212905083200589,0.145854686256657,0.189251480981302,1.55164282171854,1.67933874459897,1.70946126768433,-0.127695922880438,-0.157818445965792,"Others"
"Pennsylvania State ERS",2014,2014-12-31,12,"Pennsylvania State Employees' Retirement System","Pennsylvania",44750672,27337778,0.075,0.064,-0.0386666064773713,0.123943650211696,0.0591488525041757,0.0617006611384638,0.0719831595616264,1.65094796230852,1.78295505541617,1.83251369088047,-0.132007093107647,-0.181565728571947,"Others"
"Pennsylvania State ERS",2015,2015-12-31,12,"Pennsylvania State Employees' Retirement System","Pennsylvania",46328928,26054890,0.075,0.004,-0.0566205090210893,0.00329786962065048,0.00426572336377884,-0.00933636210305879,-0.00839544998475897,1.65755175415776,1.76630874140532,1.8171289138423,-0.108756987247568,-0.15957715968454,"Others"
"Pennsylvania State ERS",2016,2016-12-31,12,"Pennsylvania State Employees' Retirement System","Pennsylvania",47518964,26387888,0.075,0.065,0.0449532658591891,0.126332689227251,0.0260729802583188,0.0670568040005339,0.079978891862959,1.76529261817801,1.88475176048217,1.96246087074355,-0.11945914230416,-0.197168252565535,"Others"
"Pennsylvania State ERS",2017,2017-12-31,12,"Pennsylvania State Employees' Retirement System","Pennsylvania",48439404,29405042,0.0725,0.151,0.271914596322603,0.209705350384207,0.0357667376748048,0.151117888000328,0.169965615759066,2.03185180352289,2.16957146593114,2.29601174104254,-0.137719662408246,-0.264159937519654,"Others"
"Pennsylvania State ERS",2018,2018-12-31,12,"Pennsylvania State Employees' Retirement System","Pennsylvania",51782204,26936990,0.0725,-0.046,-0.141952370450204,-0.0543550964033496,-5.50999414175024e-05,-0.050897526940851,-0.0555845522741409,1.93838662056084,2.0591456437938,2.16838895640052,-0.120759023232967,-0.230002335839686,"Others"
"Pennsylvania State ERS",2019,2019-12-31,12,"Pennsylvania State Employees' Retirement System","Pennsylvania",52972576,31096320,0.07125,0.188,0.215111542192047,0.306580808205915,0.0873483043618166,0.195779300200482,0.222517203849912,2.30280330522627,2.46228373694663,2.6508928038378,-0.159480431720352,-0.348089498611522,"Others"
"Pennsylvania State ERS",2020,2020-12-31,12,"Pennsylvania State Employees' Retirement System","Pennsylvania",55098760,35027728,0.07,0.111,0.106519101518223,0.205459456831503,0.0774615714564095,0.130861828593714,0.147272020156319,2.55841447210639,2.78450268928003,3.04129514227684,-0.226088217173635,-0.482880670170446,"Others"
"Rhode Island ERS",2005,NA,NA,"Employees' Retirement System of Rhode Island","Rhode Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,"Others"
"Rhode Island ERS",2006,2006-06-30,6,"Employees' Retirement System of Rhode Island","Rhode Island",10575851,6257121,0.0825,0.126,0.279000748406411,0.0940718424030949,-0.00887196445869654,0.106058735465456,0.100174481545221,1.126,1.10605873546546,1.10017448154522,0.0199412645345436,0.0258255184547793,"Others"
"Rhode Island ERS",2007,2007-06-30,6,"Employees' Retirement System of Rhode Island","Rhode Island",11083014,7236853,0.0825,0.1584,0.296186440677966,0.199807475029499,0.0623352574861433,0.178507514636351,0.177841602896186,1.3043584,1.30349853137522,1.2958312748087,0.000859868624780047,0.00852712519129706,"Others"
"Rhode Island ERS",2008,2008-06-30,6,"Employees' Retirement System of Rhode Island","Rhode Island",10963521,6672917.5,0.0825,-0.0539,-0.0663875008432053,-0.128307585942038,0.0739115509575228,-0.0465084781507549,-0.0552578278524032,1.23405348224,1.24287479840921,1.22422645329956,-0.00882131616921455,0.00982702894043674,"Others"
"Rhode Island ERS",2009,2009-06-30,6,"Employees' Retirement System of Rhode Island","Rhode Island",11383207,5103382,0.0825,-0.1918,-0.309187819233783,-0.264593012629409,0.0628225510059697,-0.168039585103249,-0.17528730485967,0.997362024346368,1.03402263294925,1.00963509776277,-0.0366606086028781,-0.0122730734164019,"Others"
"Rhode Island ERS",2010,2010-06-30,6,"Employees' Retirement System of Rhode Island","Rhode Island",13238855,5487924,0.075,0.1346,0.104253658693571,0.154428344031422,0.0915575179183359,0.121334956149666,0.125532159129926,1.13160695282339,1.1594857237759,1.13637677151828,-0.0278787709525155,-0.00476981869489523,"Others"
"Rhode Island ERS",2011,2011-06-30,6,"Employees' Retirement System of Rhode Island","Rhode Island",10581304,6207065,0.075,0.204,0.297294737378963,0.321496585278887,0.0372838117146355,0.222096137301832,0.231392383629627,1.36245477119936,1.41700302428315,1.39932570138124,-0.0545482530837922,-0.0368709301818795,"Others"
"Rhode Island ERS",2012,2012-06-30,6,"Employees' Retirement System of Rhode Island","Rhode Island",10670343,5997982,0.075,0.0155,-0.145651624498048,0.0373193239115945,0.0761032018434367,0.00473192064569399,0.0123602976092187,1.38357282015295,1.42370817014877,1.41662178350254,-0.0401353499958181,-0.0330489633495901,"Others"
"Rhode Island ERS",2013,2013-06-30,6,"Employees' Retirement System of Rhode Island","Rhode Island",10653551,6199681.5,0.075,0.111,0.136325688103549,0.218076490033468,-0.00809060049995647,0.123493775087552,0.133876202487457,1.53714940318993,1.59952726670343,1.60627372823887,-0.0623778635135028,-0.0691243250489411,"Others"
"Rhode Island ERS",2014,2014-06-30,6,"Employees' Retirement System of Rhode Island","Rhode Island",10542944,6396182.5,0.075,0.1512,0.217518324183294,0.242753428973369,0.0429200595462607,0.17082755757494,0.177756397187221,1.76956639295225,1.8727706029489,1.8917991590671,-0.103204209996652,-0.122232766114852,"Others"
"Rhode Island ERS",2015,2015-06-30,6,"Employees' Retirement System of Rhode Island","Rhode Island",10810522,6163956,0.075,0.0222,-0.0525708095163429,0.0709366888584539,0.0176443926151029,0.0228220597023947,0.0302475003104892,1.80885076687579,1.91551108545829,1.94902135471836,-0.106660318582501,-0.140170587842577,"Others"
"Rhode Island ERS",2016,2016-06-30,6,"Employees' Retirement System of Rhode Island","Rhode Island",10870777,5799032.5,0.075,-0.0027,-0.102439880638933,0.0208863115995817,0.0614201797588989,0.00365178063227755,0.00838123359967392,1.80396686980522,1.92250611174108,1.96535655798301,-0.118539241935856,-0.161389688177789,"Others"
"Rhode Island ERS",2017,2017-06-30,6,"Employees' Retirement System of Rhode Island","Rhode Island",11592522,6122486.5,0.07,0.1162,0.204527040995927,0.182564399739801,-0.00437327506068974,0.126570436063484,0.130875625550879,2.01358782007659,2.16583854863886,2.22257382693956,-0.152250728562271,-0.208986006862971,"Others"
"Rhode Island ERS",2018,2018-06-30,6,"Employees' Retirement System of Rhode Island","Rhode Island",11707447,6272194,0.07,0.0803,0.0727781308419886,0.145943557279448,-0.00502584111384952,0.0782010661849089,0.0860196524739669,2.17527892202874,2.33520943232679,2.41375885513063,-0.159930510298055,-0.238479933101897,"Others"
"Rhode Island ERS",2019,2019-06-30,6,"Employees' Retirement System of Rhode Island","Rhode Island",11795379,6361840.5,0.07,0.0654,0.0128858178170213,0.0867491002277325,0.0787036753246562,0.0658044643339167,0.0695628162746674,2.31754216352942,2.48887663812857,2.58166671890144,-0.17133447459915,-0.264124555372021,"Others"
"Rhode Island ERS",2020,2020-06-30,6,"Employees' Retirement System of Rhode Island","Rhode Island",11751253,6319548,0.07,0.0378,-0.0480187156871953,0.0632978829098196,0.0899030337506115,0.0444613272649018,0.0490161084426542,2.40514525731083,2.59953539685837,2.7082099747579,-0.19439013954754,-0.303064717447073,"Others"
"Rhode Island Municipal",2005,NA,NA,"Rhode Island Municipal Employees' Retirement System","Rhode Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,"Others"
"Rhode Island Municipal",2006,2006-06-30,6,"Rhode Island Municipal Employees' Retirement System","Rhode Island",1085648.3,1008867,0.0825,0.126,0.279000748406411,0.0940718424030949,-0.00887196445869654,0.101032916806319,0.100174481545221,1.126,1.10103291680632,1.10017448154522,0.0249670831936806,0.0258255184547793,"Others"
"Rhode Island Municipal",2007,2007-06-30,6,"Rhode Island Municipal Employees' Retirement System","Rhode Island",1179223.5,1188951.4,0.0825,0.1584,0.296186440677966,0.199807475029499,0.0623352574861433,0.175304570801179,0.177841602896186,1.3043584,1.29404901972502,1.2958312748087,0.0103093802749785,0.00852712519129706,"Others"
"Rhode Island Municipal",2008,2008-06-30,6,"Rhode Island Municipal Employees' Retirement System","Rhode Island",1266286.9,1119041.1,0.0825,-0.0539,-0.0663875008432053,-0.128307585942038,0.0739115509575228,-0.0465432168616808,-0.0552578278524032,1.23405348224,1.23381981557031,1.22422645329956,0.000233666669685606,0.00982702894043674,"Others"
"Rhode Island Municipal",2009,2009-06-30,6,"Rhode Island Municipal Employees' Retirement System","Rhode Island",1355652.8,892167.81,0.0825,-0.1918,-0.309187819233783,-0.264593012629409,0.0628225510059697,-0.164720680025762,-0.17528730485967,0.997362024346368,1.03058417652031,1.00963509776277,-0.0332221521739441,-0.0122730734164019,"Others"
"Rhode Island Municipal",2010,2010-06-30,6,"Rhode Island Municipal Employees' Retirement System","Rhode Island",1626621.4,1000481,0.075,0.1346,0.104253658693571,0.154428344031422,0.0915575179183359,0.122066302274227,0.125532159129926,1.13160695282339,1.15638377613048,1.13637677151828,-0.0247768233070866,-0.00476981869489523,"Others"
"Rhode Island Municipal",2011,2011-06-30,6,"Rhode Island Municipal Employees' Retirement System","Rhode Island",1428879.3,1169954,0.075,0.204,0.297294737378963,0.321496585278887,0.0372838117146355,0.220681081447083,0.231392383629627,1.36245477119936,1.41157579841481,1.39932570138124,-0.0491210272154501,-0.0368709301818795,"Others"
"Rhode Island Municipal",2012,2012-06-30,6,"Rhode Island Municipal Employees' Retirement System","Rhode Island",1500474.4,1164818.6,0.075,0.0155,-0.145651624498048,0.0373193239115945,0.0761032018434367,0.00926536960977614,0.0123602976092187,1.38357282015295,1.42465456991934,1.41662178350254,-0.041081749766388,-0.0330489633495901,"Others"
"Rhode Island Municipal",2013,2013-06-30,6,"Rhode Island Municipal Employees' Retirement System","Rhode Island",1552823,1249295.6,0.075,0.111,0.136325688103549,0.218076490033468,-0.00809060049995647,0.123823837915877,0.133876202487457,1.53714940318993,1.60106076647114,1.60627372823887,-0.063911363281216,-0.0691243250489411,"Others"
"Rhode Island Municipal",2014,2014-06-30,6,"Rhode Island Municipal Employees' Retirement System","Rhode Island",1593790.4,1393745,0.075,0.1512,0.217518324183294,0.242753428973369,0.0429200595462607,0.170024113805717,0.177756397187221,1.76956639295225,1.8732797044395,1.8917991590671,-0.103713311487258,-0.122232766114852,"Others"
"Rhode Island Municipal",2015,2015-06-30,6,"Rhode Island Municipal Employees' Retirement System","Rhode Island",1678940.1,1392224.9,0.075,0.0222,-0.0525708095163429,0.0709366888584539,0.0176443926151029,0.0253288251288711,0.0302475003104892,1.80885076687579,1.92072767849071,1.94902135471836,-0.11187691161493,-0.140170587842577,"Others"
"Rhode Island Municipal",2016,2016-06-30,6,"Rhode Island Municipal Employees' Retirement System","Rhode Island",1750384.8,1357876.4,0.075,-0.0027,-0.102439880638933,0.0208863115995817,0.0614201797588989,0.00680763574426834,0.00838123359967392,1.80396686980522,1.93380329288981,1.96535655798301,-0.129836423084593,-0.161389688177789,"Others"
"Rhode Island Municipal",2017,2017-06-30,6,"Rhode Island Municipal Employees' Retirement System","Rhode Island",1914332.6,1480293,0.07,0.1162,0.204527040995927,0.182564399739801,-0.00437327506068974,0.124757033381213,0.130875625550879,2.01358782007659,2.17505885485357,2.22257382693956,-0.161471034776981,-0.208986006862971,"Others"
"Rhode Island Municipal",2018,2018-06-30,6,"Rhode Island Municipal Employees' Retirement System","Rhode Island",1974512.3,1560456.8,0.07,0.0803,0.0727781308419886,0.145943557279448,-0.00502584111384952,0.0788546853650133,0.0860196524739669,2.17527892202874,2.34657243650343,2.41375885513063,-0.171293514474696,-0.238479933101897,"Others"
"Rhode Island Municipal",2019,2019-06-30,6,"Rhode Island Municipal Employees' Retirement System","Rhode Island",2032977.5,1625140.3,0.07,0.0654,0.0128858178170213,0.0867491002277325,0.0787036753246562,0.0674695279671413,0.0695628162746674,2.31754216352942,2.50489457113502,2.58166671890144,-0.187352407605608,-0.264124555372021,"Others"
"Rhode Island Municipal",2020,2020-06-30,6,"Rhode Island Municipal Employees' Retirement System","Rhode Island",2126482,1663965.5,0.07,0.0803,-0.0480187156871953,0.0632978829098196,0.0899030337506115,0.047240361455305,0.0490161084426542,2.50364079926083,2.62322669608287,2.7082099747579,-0.119585896822045,-0.204569175497073,"Others"
"South Carolina Police",2005,NA,NA,"South Carolina Police Officers Retirement System","South Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,"Others"
"South Carolina Police",2006,2006-06-30,6,"South Carolina Police Officers Retirement System","South Carolina",3466281,2948324,0.0725,0.051,0.279000748406411,0.0940718424030949,-0.00887196445869654,0.0889968562608402,0.100174481545221,1.051,1.08899685626084,1.10017448154522,-0.0379968562608404,-0.0491744815452206,"Others"
"South Carolina Police",2007,2007-06-30,6,"South Carolina Police Officers Retirement System","South Carolina",3730544,3303981,0.0725,0.1335,0.296186440677966,0.199807475029499,0.0623352574861433,0.167046390246795,0.177841602896186,1.1913085,1.27090985008932,1.2958312748087,-0.079601350089322,-0.104522774808703,"Others"
"South Carolina Police",2008,2008-06-30,6,"South Carolina Police Officers Retirement System","South Carolina",4318955,3196071,0.08,-0.0256,-0.0663875008432053,-0.128307585942038,0.0739115509575228,-0.0449671227510265,-0.0552578278524032,1.1608110024,1.21376069085487,1.22422645329956,-0.0529496884548666,-0.0634154508995632,"Others"
"South Carolina Police",2009,2009-06-30,6,"South Carolina Police Officers Retirement System","South Carolina",4564111,2530632,0.08,-0.1904,-0.309187819233783,-0.264593012629409,0.0628225510059697,-0.154651116231427,-0.17528730485967,0.93979258754304,1.02605124517633,1.00963509776277,-0.0862586576332931,-0.06984251021973,"Others"
"South Carolina Police",2010,2010-06-30,6,"South Carolina Police Officers Retirement System","South Carolina",4850457,2851474,0.08,0.1462,0.104253658693571,0.154428344031422,0.0915575179183359,0.12318120521889,0.125532159129926,1.07719026384183,1.1524414741735,1.13637677151828,-0.075251210331664,-0.0591865076764522,"Others"
"South Carolina Police",2011,2011-06-30,6,"South Carolina Police Officers Retirement System","South Carolina",5122501,3317533,0.075,0.1859,0.297294737378963,0.321496585278887,0.0372838117146355,0.215205335916076,0.231392383629627,1.27743993389003,1.40045302874662,1.39932570138124,-0.123013094856593,-0.121885767491211,"Others"
"South Carolina Police",2012,2012-06-30,6,"South Carolina Police Officers Retirement System","South Carolina",5357492,3269990,0.075,0.0061,-0.145651624498048,0.0373193239115945,0.0761032018434367,0.0196801319834714,0.0123602976092187,1.28523231748676,1.42801412918901,1.41662178350254,-0.14278181170225,-0.131389466015783,"Others"
"South Carolina Police",2013,2013-06-30,6,"South Carolina Police Officers Retirement System","South Carolina",5663756,3526448,0.075,0.0999,0.136325688103549,0.218076490033468,-0.00809060049995647,0.122709724708812,0.133876202487457,1.41362702600369,1.60324534986208,1.60627372823887,-0.189618323858399,-0.192646702235184,"Others"
"South Carolina Police",2014,2014-06-30,6,"South Carolina Police Officers Retirement System","South Carolina",5905828,3985102,0.075,0.1529,0.217518324183294,0.242753428973369,0.0429200595462607,0.166600589706686,0.177756397187221,1.62977059827965,1.87034697059361,1.8917991590671,-0.24057637231396,-0.262028560787448,"Others"
"South Carolina Police",2015,2015-06-30,6,"South Carolina Police Officers Retirement System","South Carolina",6162095,3971825,0.075,0.016,-0.0525708095163429,0.0709366888584539,0.0176443926151029,0.0304765532140945,0.0302475003104892,1.65584692785212,1.92734869957173,1.94902135471836,-0.271501771719603,-0.293174426866239,"Others"
"South Carolina Police",2016,2016-06-30,6,"South Carolina Police Officers Retirement System","South Carolina",6567397,3876036,0.075,-0.0039,-0.102439880638933,0.0208863115995817,0.0614201797588989,0.0141683041273965,0.00838123359967392,1.6493891248335,1.9546559621068,1.96535655798301,-0.3052668372733,-0.31596743314951,"Others"
"South Carolina Police",2017,2017-06-30,6,"South Carolina Police Officers Retirement System","South Carolina",7109612,4274123,0.0725,0.1188,0.204527040995927,0.182564399739801,-0.00437327506068974,0.119189406368416,0.130875625550879,1.84533655286372,2.18763024588479,2.22257382693956,-0.342293693021074,-0.377237274075839,"Others"
"South Carolina Police",2018,2018-06-30,6,"South Carolina Police Officers Retirement System","South Carolina",7378084,4570431,0.0725,0.0782,0.0727781308419886,0.145943557279448,-0.00502584111384952,0.0790761132006214,0.0860196524739669,1.98964187129766,2.36061954284948,2.41375885513063,-0.370977671551821,-0.424116983832971,"Others"
"South Carolina Police",2019,2019-06-30,6,"South Carolina Police Officers Retirement System","South Carolina",7737415,4815809,0.0725,0.0584,0.0128858178170213,0.0867491002277325,0.0787036753246562,0.0711124464069165,0.0695628162746674,2.10583695658145,2.52848897357749,2.58166671890144,-0.422652016996041,-0.475829762319992,"Others"
"South Carolina Police",2020,2020-06-30,6,"South Carolina Police Officers Retirement System","South Carolina",8111938,4730175,0.0725,-0.0158,-0.0480187156871953,0.0632978829098196,0.0899030337506115,0.0536478225839964,0.0490161084426542,2.07256473266746,2.66413690143756,2.7082099747579,-0.591572168770104,-0.635645242090442,"Others"
"South Carolina RS",2005,NA,NA,"South Carolina Retirement System","South Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,"Others"
"South Carolina RS",2006,2006-06-30,6,"South Carolina Retirement System","South Carolina",32018520,22251562,0.0725,0.0511,0.279000748406411,0.0940718424030949,-0.00887196445869654,0.0889625410943749,0.100174481545221,1.0511,1.08896254109437,1.10017448154522,-0.0378625410943749,-0.0490744815452206,"Others"
"South Carolina RS",2007,2007-06-30,6,"South Carolina Retirement System","South Carolina",33766680,24543168,0.0725,0.1335,0.296186440677966,0.199807475029499,0.0623352574861433,0.16702468143118,0.177841602896186,1.19142185,1.27084616261115,1.2958312748087,-0.0794243126111507,-0.104409424808703,"Others"
"South Carolina RS",2008,2008-06-30,6,"South Carolina Retirement System","South Carolina",35663420,23247148,0.08,-0.0256,-0.0663875008432053,-0.128307585942038,0.0739115509575228,-0.0449678122121401,-0.0552578278524032,1.16092145064,1.21369899102033,1.22422645329956,-0.0527775403803337,-0.0633050026595634,"Others"
"South Carolina RS",2009,2009-06-30,6,"South Carolina Retirement System","South Carolina",37150316,17817480,0.08,-0.1904,-0.309187819233783,-0.264593012629409,0.0628225510059697,-0.154629033692652,-0.17528730485967,0.939882006438144,1.02602588884511,1.00963509776277,-0.0861438824069687,-0.069753091324626,"Others"
"South Carolina RS",2010,2010-06-30,6,"South Carolina Retirement System","South Carolina",38774028,19681136,0.08,0.1462,0.104253658693571,0.154428344031422,0.0915575179183359,0.12318637219376,0.125532159129926,1.0772927557794,1.15241829586882,1.13637677151828,-0.0751255400894195,-0.0590840157388839,"Others"
"South Carolina RS",2011,2011-06-30,6,"South Carolina Retirement System","South Carolina",38011608,22395028,0.075,0.1859,0.297294737378963,0.321496585278887,0.0372838117146355,0.215196243059737,0.231392383629627,1.27756147907879,1.4004143835731,1.39932570138124,-0.122852904494304,-0.121764222302449,"Others"
"South Carolina RS",2012,2012-06-30,6,"South Carolina Retirement System","South Carolina",39457708,21536908,0.075,0.0064,-0.145651624498048,0.0373193239115945,0.0761032018434367,0.0197112058764027,0.0123602976092187,1.2857378725449,1.42801823979998,1.41662178350254,-0.142280367255085,-0.130883910957646,"Others"
"South Carolina RS",2013,2013-06-30,6,"South Carolina Retirement System","South Carolina",41196064,22791322,0.075,0.0999,0.136325688103549,0.218076490033468,-0.00809060049995647,0.122712497431668,0.133876202487457,1.41418308601213,1.60325392438381,1.60627372823887,-0.18907083837168,-0.192090642226739,"Others"
"South Carolina RS",2014,2014-06-30,6,"South Carolina Retirement System","South Carolina",42889616,25738520,0.075,0.1529,0.217518324183294,0.242753428973369,0.0429200595462607,0.166595512664478,0.177756397187221,1.63041167986339,1.87034883384787,1.8917991590671,-0.239937153984483,-0.261387479203712,"Others"
"South Carolina RS",2015,2015-06-30,6,"South Carolina Retirement System","South Carolina",44119176,25131828,0.075,0.016,-0.0525708095163429,0.0709366888584539,0.0176443926151029,0.0304939020563167,0.0302475003104892,1.6564982667412,1.92738306799837,1.94902135471836,-0.270884801257172,-0.292523087977163,"Others"
"South Carolina RS",2016,2016-06-30,6,"South Carolina Retirement System","South Carolina",45859904,23996362,0.075,-0.0039,-0.102439880638933,0.0208863115995817,0.0614201797588989,0.0141899053292434,0.00838123359967392,1.65003792350091,1.95473245126645,1.96535655798301,-0.304694527765546,-0.315318634482101,"Others"
"South Carolina RS",2017,2017-06-30,6,"South Carolina Retirement System","South Carolina",48374724,25732828,0.0725,0.1188,0.204527040995927,0.182564399739801,-0.00437327506068974,0.11917735870656,0.130875625550879,1.84606242881282,2.18769230178639,2.22257382693956,-0.341629872973573,-0.376511398126742,"Others"
"South Carolina RS",2018,2018-06-30,6,"South Carolina Retirement System","South Carolina",49104764,26414916,0.0725,0.0782,0.0727781308419886,0.145943557279448,-0.00502584111384952,0.0790809422708742,0.0860196524739669,1.99042451074598,2.36069707041039,2.41375885513063,-0.370272559664416,-0.423334344384655,"Others"
"South Carolina RS",2019,2019-06-30,6,"South Carolina Retirement System","South Carolina",50438808,27238916,0.0725,0.0584,0.0128858178170213,0.0867491002277325,0.0787036753246562,0.0711239090312519,0.0695628162746674,2.10666530217354,2.52859907409661,2.58166671890144,-0.421933771923063,-0.475001416727894,"Others"
"South Carolina RS",2020,2020-06-30,6,"South Carolina Retirement System","South Carolina",52061244,26292418,0.0725,-0.0158,-0.0480187156871953,0.0632978829098196,0.0899030337506115,0.0536668647777453,0.0490161084426542,2.0733799903992,2.66430105868328,2.7082099747579,-0.590921068284079,-0.6348299843587,"Others"
"South Dakota RS",2005,NA,NA,"South Dakota Retirement System","South Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,"Others"
"South Dakota RS",2006,2006-06-30,6,"South Dakota Retirement System","South Dakota",5859900,6844629.5,0.0775,0.131,0.279000748406411,0.0940718424030949,-0.00887196445869654,0.119078160558342,0.100174481545221,1.131,1.11907816055834,1.10017448154522,0.0119218394416585,0.0308255184547794,"Others"
"South Dakota RS",2007,2007-06-30,6,"South Dakota Retirement System","South Dakota",6718800,8158168.5,0.0775,0.2139,0.296186440677966,0.199807475029499,0.0623352574861433,0.197528998233324,0.177841602896186,1.3729209,1.34012854855822,1.2958312748087,0.0327923514417778,0.0770896251912971,"Others"
"South Dakota RS",2008,2008-06-30,6,"South Dakota Retirement System","South Dakota",6976800,7312107.5,0.0775,-0.0865,-0.0663875008432053,-0.128307585942038,0.0739115509575228,-0.0767007515574729,-0.0552578278524032,1.25416324215,1.23733968170018,1.22422645329956,0.0168235604498188,0.0299367888504367,"Others"
"South Dakota RS",2009,2009-06-30,6,"South Dakota Retirement System","South Dakota",7387400,5648767,0.0775,-0.2036,-0.309187819233783,-0.264593012629409,0.0628225510059697,-0.215351256196274,-0.17528730485967,0.99881560604826,0.970877026904549,1.00963509776277,0.027938579143711,-0.01081949171451,"Others"
"South Dakota RS",2010,2010-06-30,6,"South Dakota Retirement System","South Dakota",7393300,6496635,0.0775,0.187,0.104253658693571,0.154428344031422,0.0915575179183359,0.131057684901601,0.125532159129926,1.18559412437928,1.09811792237481,1.13637677151828,0.0874762020044761,0.0492173528610003,"Others"
"South Dakota RS",2011,2011-06-30,6,"South Dakota Retirement System","South Dakota",7712600,7936269.5,0.0775,0.258,0.297294737378963,0.321496585278887,0.0372838117146355,0.263848193331943,0.231392383629627,1.49147740846914,1.38785435225883,1.39932570138124,0.103623056210312,0.0921517070879001,"Others"
"South Dakota RS",2012,2012-06-30,6,"South Dakota Retirement System","South Dakota",8453000,7842524,0.0725,0.019,-0.145651624498048,0.0373193239115945,0.0761032018434367,0.00105726597027669,0.0123602976092187,1.51981547923005,1.38932168343717,1.41662178350254,0.130493795792882,0.103193695727513,"Others"
